decided_at,action,target,severity,confidence,automated,rationale
2026-06-03T04:47:56.607354Z,harden_filtered_port,127.0.0.1:3097,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/3097 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.607526Z,harden_filtered_port,127.0.0.1:3098,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/3098 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.607789Z,harden_filtered_port,127.0.0.1:3099,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/3099 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.607887Z,harden_filtered_port,127.0.0.1:3100,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/3100 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.608065Z,harden_filtered_port,127.0.0.1:3101,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/3101 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.608171Z,harden_filtered_port,127.0.0.1:3102,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/3102 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.608235Z,harden_filtered_port,127.0.0.1:3103,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/3103 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.608281Z,harden_filtered_port,127.0.0.1:3104,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/3104 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.608362Z,harden_filtered_port,127.0.0.1:3105,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/3105 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.608418Z,harden_filtered_port,127.0.0.1:3106,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/3106 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.608474Z,harden_filtered_port,127.0.0.1:3107,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/3107 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.608574Z,harden_filtered_port,127.0.0.1:3108,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/3108 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.608626Z,harden_filtered_port,127.0.0.1:3109,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/3109 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.608674Z,harden_filtered_port,127.0.0.1:3110,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/3110 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.608812Z,harden_filtered_port,127.0.0.1:3111,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/3111 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.608871Z,harden_filtered_port,127.0.0.1:3112,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/3112 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.608926Z,harden_filtered_port,127.0.0.1:3113,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/3113 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.608972Z,harden_filtered_port,127.0.0.1:3114,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/3114 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.609021Z,harden_filtered_port,127.0.0.1:3115,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/3115 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.609068Z,harden_filtered_port,127.0.0.1:3116,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/3116 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.609187Z,harden_filtered_port,127.0.0.1:3117,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/3117 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.609365Z,harden_filtered_port,127.0.0.1:3118,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/3118 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.609422Z,harden_filtered_port,127.0.0.1:3119,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/3119 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.609477Z,harden_filtered_port,127.0.0.1:3120,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/3120 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.609533Z,harden_filtered_port,127.0.0.1:3121,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/3121 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.609587Z,harden_filtered_port,127.0.0.1:3122,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/3122 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.609637Z,harden_filtered_port,127.0.0.1:3123,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/3123 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.609990Z,harden_filtered_port,127.0.0.1:3124,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/3124 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.610193Z,harden_filtered_port,127.0.0.1:3125,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/3125 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.610631Z,harden_filtered_port,127.0.0.1:3126,high,0.8,False,"Policy permits only TCP/443. MS-DOTNETSTER on TCP/3126 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.610831Z,harden_filtered_port,127.0.0.1:3127,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/3127 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.611040Z,harden_filtered_port,127.0.0.1:3128,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/3128 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.612412Z,harden_filtered_port,127.0.0.1:3129,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/3129 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.612494Z,harden_filtered_port,127.0.0.1:3130,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/3130 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.612591Z,harden_filtered_port,127.0.0.1:3131,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/3131 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.612651Z,harden_filtered_port,127.0.0.1:3132,high,0.8,False,"Policy permits only TCP/443. MS-RULE-ENGINE on TCP/3132 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.612763Z,harden_filtered_port,127.0.0.1:3133,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/3133 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.612826Z,harden_filtered_port,127.0.0.1:3134,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/3134 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.612873Z,harden_filtered_port,127.0.0.1:3135,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/3135 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.613040Z,harden_filtered_port,127.0.0.1:3136,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/3136 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.613222Z,harden_filtered_port,127.0.0.1:3137,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/3137 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.613492Z,harden_filtered_port,127.0.0.1:3138,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/3138 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.613565Z,harden_filtered_port,127.0.0.1:3139,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/3139 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.613620Z,harden_filtered_port,127.0.0.1:3140,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/3140 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.613668Z,harden_filtered_port,127.0.0.1:3141,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/3141 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.613719Z,harden_filtered_port,127.0.0.1:3142,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/3142 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.613765Z,harden_filtered_port,127.0.0.1:3143,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/3143 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.613815Z,harden_filtered_port,127.0.0.1:3144,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/3144 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.613859Z,harden_filtered_port,127.0.0.1:3145,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/3145 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.613908Z,harden_filtered_port,127.0.0.1:3146,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/3146 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.613952Z,harden_filtered_port,127.0.0.1:3147,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/3147 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.614002Z,harden_filtered_port,127.0.0.1:3148,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/3148 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.614054Z,harden_filtered_port,127.0.0.1:3149,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/3149 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.614098Z,harden_filtered_port,127.0.0.1:3150,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/3150 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.614147Z,harden_filtered_port,127.0.0.1:3151,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/3151 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.614191Z,harden_filtered_port,127.0.0.1:3152,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/3152 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.614242Z,harden_filtered_port,127.0.0.1:3153,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/3153 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.614292Z,harden_filtered_port,127.0.0.1:3154,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/3154 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.614335Z,harden_filtered_port,127.0.0.1:3155,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/3155 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.614386Z,harden_filtered_port,127.0.0.1:3156,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/3156 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.614431Z,harden_filtered_port,127.0.0.1:3157,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/3157 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.614480Z,harden_filtered_port,127.0.0.1:3158,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/3158 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.614523Z,harden_filtered_port,127.0.0.1:3159,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/3159 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.614572Z,harden_filtered_port,127.0.0.1:3160,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/3160 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.614621Z,harden_filtered_port,127.0.0.1:3161,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/3161 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.614666Z,harden_filtered_port,127.0.0.1:3162,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/3162 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.614719Z,harden_filtered_port,127.0.0.1:3163,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/3163 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.614766Z,harden_filtered_port,127.0.0.1:3164,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/3164 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.614819Z,harden_filtered_port,127.0.0.1:3165,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/3165 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.614864Z,harden_filtered_port,127.0.0.1:3166,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/3166 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.614914Z,harden_filtered_port,127.0.0.1:3167,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/3167 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.614964Z,harden_filtered_port,127.0.0.1:3168,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/3168 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.615131Z,harden_filtered_port,127.0.0.1:3169,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/3169 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.615199Z,harden_filtered_port,127.0.0.1:3170,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/3170 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.615387Z,harden_filtered_port,127.0.0.1:3171,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/3171 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.615579Z,harden_filtered_port,127.0.0.1:3172,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/3172 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.615766Z,harden_filtered_port,127.0.0.1:3173,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/3173 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.615963Z,harden_filtered_port,127.0.0.1:3174,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/3174 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.616148Z,harden_filtered_port,127.0.0.1:3175,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/3175 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.616332Z,harden_filtered_port,127.0.0.1:3176,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/3176 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.616524Z,harden_filtered_port,127.0.0.1:3177,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/3177 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.616711Z,harden_filtered_port,127.0.0.1:3178,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/3178 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.616902Z,harden_filtered_port,127.0.0.1:3179,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/3179 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.617088Z,harden_filtered_port,127.0.0.1:3180,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/3180 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.617150Z,harden_filtered_port,127.0.0.1:3181,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/3181 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.617337Z,harden_filtered_port,127.0.0.1:3182,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/3182 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.617512Z,harden_filtered_port,127.0.0.1:3183,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/3183 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.617694Z,harden_filtered_port,127.0.0.1:3184,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/3184 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.617873Z,harden_filtered_port,127.0.0.1:3185,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/3185 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.618049Z,harden_filtered_port,127.0.0.1:3186,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/3186 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.618219Z,harden_filtered_port,127.0.0.1:3187,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/3187 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.618291Z,harden_filtered_port,127.0.0.1:3188,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/3188 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.618577Z,harden_filtered_port,127.0.0.1:3189,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/3189 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.618676Z,harden_filtered_port,127.0.0.1:3190,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/3190 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.618728Z,harden_filtered_port,127.0.0.1:3191,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/3191 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
